time_to_sync,platform_latency,demand_score,concurrent_requests,reliability_gap,conflict
2.5883563723739966,0.15408917283969703,0.9100896741301989,22,0.12810462520112073,0
5.045452397039371,2.183586946161812,0.1810098506701724,24,0.2123404195775558,0
8.595307918093253,1.072923364097646,0.39285783860116674,9,0.19960251663060607,1
4.482523545537438,2.042643218623181,0.6471187880735663,21,0.06511389094747787,1
2.794873735701896,4.26701536634083,0.41965859280950113,11,0.09107475156979755,0
8.554753634178816,1.1696974293267037,0.17481894162471523,22,0.1589488600193281,0
3.89889468872609,0.2915137084453301,0.029071614168797,4,0.23899719570177655,0
5.307232910602341,1.4069194601099828,0.4065981437019629,7,0.13854382033887977,0
9.765270664151457,1.467968788833418,0.6492090265819204,18,0.06832246085265818,1
1.864832947558639,3.3095825736344753,0.5739842081524886,5,0.2980397070841109,1
3.0140063672018567,2.7851607617063916,0.15624123976064241,20,0.03467364190610054,0
0.3106960006983994,3.9194910455320677,0.45069344386738663,10,0.2867666722473983,0
3.9183770991005273,3.321567701636938,0.3694710461812528,10,0.2427138865291466,1
2.0018343058485955,2.031934307200353,0.27420240229339987,11,0.2516680557923555,0
6.800349354078914,4.070101923330173,0.7292712438603892,19,0.2384752749274498,0
1.8132145876585237,0.8348645995385195,0.30965203002718433,0,0.062451282391386594,0
6.748127524058697,0.11356036566930239,0.5401419523330292,18,0.18977471321857253,0
2.634754281893177,0.45023930387820876,0.9232235352696165,19,0.2270249437352795,0
3.552178341211998,3.6117967529822517,0.5392759822535824,20,0.22370573763049542,1
3.488606520463975,2.3093861512569367,0.6170229101605608,24,0.08146961116322328,0
7.167517501636094,0.806358895168009,0.0732459861675514,19,0.054335816329104426,0
4.66509263138343,2.5052238755168177,0.1781341437417363,13,0.09843689517436476,0
3.6129889885268307,0.7615605135658421,0.10095119929811347,11,0.14395334411321753,0
8.526227190394499,3.48160187538868,0.7648129483558401,9,0.17213422411910295,1
5.719506256412027,2.2307813778701533,0.8359210809168424,20,0.2510851086957481,0
2.138308212779978,1.9051061304824124,0.18645529319457765,9,0.2307102683113848,0
9.000912781436826,1.5075604457393825,0.21927175092309104,14,0.20284515769995484,0
3.426502960336406,3.1514129655944423,0.3232072894927829,2,0.07904678788282817,1
0.3897937753732039,1.8090630527669522,0.5910776169538354,7,0.143664149680483,0
4.946002239744529,0.438249596580505,0.6217961938000195,6,0.10063076223838831,0
1.239380544408778,0.5900295106025766,0.6867539585414576,10,0.07047845386516023,1
2.3846644371574257,4.809488322747573,0.9051927562134626,12,0.0030736081150438354,0
7.47110872687411,4.5429034535380355,0.29504014049653815,17,0.10183859117120718,1
1.3075181337631858,3.498535669053748,0.6587589892067757,10,0.07683488031438644,1
8.069442243540356,1.3293498072975978,0.5597228457776922,3,0.171570698090045,0
9.369072881309537,4.84588188673862,0.3058372404125671,13,0.01869053108511366,1
6.065321004079447,3.893754519828973,0.9074151865936734,1,0.08115587901306033,1
7.1035919202282924,3.584450945794978,0.0954834119592175,21,0.013430846996524604,1
7.135866099074174,2.246807510718943,0.7120010268320515,19,0.19242537135403082,1
9.92807957270445,1.361207809225795,0.727873713022602,5,0.17045686757058745,1
3.415382622016229,0.48195481076749647,0.9153265276899616,6,0.10124400692234196,0
1.6285655124270249,4.513011982719208,0.5185805923513536,0,0.04420038013066314,0
5.191672349143214,2.2788814491680554,0.3216223382192459,9,0.28737594983062054,1
5.332498098317082,1.0118168239761516,0.8277406698600205,0,0.175317734216584,0
1.7791248829614448,1.5297831207532626,0.7708102818323926,23,0.20373400997162036,0
6.131094189941395,2.89609784470948,0.5003156144194704,3,0.15940462598083555,0
0.1412473347682397,0.8838639146961585,0.7678573756338111,16,0.2419599742938615,1
9.276684024542215,4.283071420461877,0.2678756020772608,14,0.2689140148644364,1
2.6457427782126164,3.7925976491760505,0.5895063304034679,5,0.11481316307928893,1
0.3956020839019181,3.597314779754684,0.8651834547878755,20,0.20700759366918317,0
1.0824944147485704,2.1604651988755186,0.3179845046165125,2,0.06896624536391908,0
2.402489482796417,3.1365442035122157,0.4835499824307432,22,0.19555651414861153,0
2.7390616860604524,2.920489844563678,0.9510448541728894,18,0.11974668899296578,1
0.3280999949772867,3.2492330077741,0.7982118419717367,15,0.0020344798203914883,0
2.7935481219372917,0.42222160569944545,0.8870390203305527,21,0.2866583605267862,0
1.9294173649348212,2.0790370108530483,0.38524706089044636,10,0.26053246366161564,0
3.786209274345186,0.2080708693094624,0.9965052596345588,7,0.08725096510380852,1
3.851677373559692,2.4699540962225948,0.15256560468381297,3,0.29932719426985815,0
3.390077406028791,1.6493060616639266,0.518770583216309,23,0.09513830236696023,1
3.27923883530704,0.7226209443302345,0.4792733822962494,10,0.13765325593772243,0
0.8973127774125123,0.5170148386127582,0.7984321908001345,20,0.2553777078523251,0
0.2520494712616217,2.93822286088856,0.908617772515012,8,0.09137890539841226,0
2.021143001564666,0.8529648426844305,0.7311393769080597,23,0.13516208531625,0
7.566494274166153,4.625600591883986,0.6268162361303028,21,0.19967615013697665,1
9.90809765551122,2.9053056985019747,0.4274291908485037,7,0.039140266431728465,1
9.28526175057329,1.7343490226741853,0.5103259170757342,12,0.1267051106075153,1
5.042193555377686,2.9545774574070838,0.5093003132248218,19,0.09282298120848793,0
5.318238557779342,0.11401935514848749,0.020368473684377664,5,0.2030322917594454,0
3.1458156903584253,4.792796066207226,0.5030458048276777,0,0.04079081701811153,0
7.739394386376563,2.4115171847145014,0.8559708001741249,7,0.06981944373028122,0
7.647566879326487,3.913676136251431,0.7092740111422482,14,0.21341286112574484,1
8.442723575824445,0.41364999961219284,0.7957086221250048,3,0.04686731091723444,0
8.955045771968845,2.4332916541908016,0.390484989768521,8,0.1266057786719669,1
4.343492482252957,2.4535349717726045,0.5289732369129581,22,0.21386421662778562,0
7.668755681071976,4.689132274874915,0.03348356899710048,1,0.2296405153290016,0
8.063987287958787,2.858640261880377,0.3829979421693436,1,0.028464353601500535,0
3.084596224977502,2.367447005284769,0.474416044892644,10,0.2555986828258434,1
9.2924224400615,1.334878315459468,0.25520889959908166,0,0.2171916903389899,0
0.9434150263965546,1.657844986712761,0.031240978990649815,0,0.10178837660799413,0
9.942691791632829,2.603362012357689,0.6904081087789521,4,0.229140855699072,1
7.700907181588694,2.1945573015252333,0.4350877508488432,2,0.2184896596021977,1
0.9327090532432725,0.10806039940165213,0.4156781931122342,20,0.18026736795251566,0
6.562296481050006,4.131459620971789,0.2499867540285089,3,0.1675443520217533,0
0.34179410928260157,4.480803859198834,0.5378303989980171,13,0.22041104666987563,0
7.701869494441828,0.7012454449930539,0.43802678127073147,17,0.29977797051163635,1
7.992229216590553,2.770180717695247,0.47398447302909097,15,0.1735656747947656,1
6.024102530914477,0.5428787056772177,0.580871348436382,16,0.24261536152867438,0
8.568603919165705,3.3612004651990586,0.006324647239735359,8,0.22328211519467486,1
0.978832802148597,1.4061689191950415,0.9076959035384226,22,0.2567425206101477,0
2.759238420408132,3.297113173459509,0.07108739694508126,1,0.2863574584152415,0
4.141775215926705,3.634973071434413,0.4509247473159945,2,0.05792496223824456,0
0.4245795282809828,3.843237459588285,0.20737287523938142,21,0.049637890918534884,1
4.482160875711662,0.5387047297794828,0.5237823693698753,1,0.17590554852447024,0
2.65213456112566,4.580059225688039,0.28023010879713783,4,0.13478851886595133,0
3.92735012101753,1.151069954474404,0.8600064980626039,4,0.17121680787575075,0
4.2510263199230645,0.1870627808808989,0.39635983396242025,0,0.23941282034565256,0
8.794117334876852,2.774262346957417,0.6387555557684373,2,0.27951434401477393,1
2.703409705276391,1.8546114193121936,0.24887972814787895,14,0.12522474755956745,0
8.93743128716272,4.1489487156620655,0.019406150494017504,16,0.21537979366308732,0
4.259709648128492,4.041257360321509,0.4041545356132761,2,0.05903975635242281,1
3.27807720693986,1.5856944641135766,0.5364864895582901,23,0.16036558480635707,0
5.02512049335146,4.764496975348725,0.4595471512617503,2,0.006541433334155977,0
4.177432863628397,1.454589190700593,0.96201436381886,17,0.15112517013992907,0
2.5737231305514605,2.575285646158573,0.7068391738460283,20,0.16360093773764997,1
5.026793247960669,1.2798254528380137,0.9956698006253952,13,0.22063360073349939,0
1.5180173307883127,4.680217850244817,0.29506009031397196,12,0.1948454370620975,0
3.519299430229661,0.8230390879100907,0.7890532796071466,2,0.10751902029174046,1
5.657902193740906,0.22455309696164494,0.5555584675466139,6,0.0017192702139363968,0
4.134082443898586,2.1754853000151897,0.6117603544484994,21,0.03464576208688468,0
8.239123610507965,4.961877820279185,0.9858532004423277,8,0.29191819605523567,1
2.5672176153516624,4.4583863312745695,0.653987199751117,0,0.27669994749459176,0
9.6977157883101,3.743040097284746,0.8988168923369179,18,0.09752794892434359,1
7.847220208513513,4.453962454392625,0.725750234719247,17,0.0776558819771663,1
9.675930259974722,4.467233198489316,0.12738612172475006,1,0.13092488810701122,0
8.381365548303041,2.594291801932245,0.6994237103223125,1,0.20698200888362184,0
1.4210392585164267,1.5796452591539651,0.48431558868548197,2,0.1070483017973921,0
5.264600906350138,3.86006216055494,0.9187979929823424,1,0.020188154319346664,0
1.6997852119578571,3.3083063158388053,0.8068344471904552,15,0.1208385277333189,1
8.182273526272573,1.8682886443685502,0.10413468760722522,3,0.07817669834442957,0
5.841621491832959,0.47233334030757634,0.13391564365355846,15,0.09747900336336353,0
2.634493143569058,3.73394805674513,0.06961100179860558,4,0.04888717373619132,0
9.295989720071713,1.3123025796143235,0.4932448747446174,24,0.19765202083369424,0
1.1518605331426068,4.6840657526688965,0.08077175920735302,18,0.15798927997356746,0
5.63862403471314,1.2048528750284238,0.723678336574694,9,0.08125893518860629,0
7.210405546667254,0.6137896620574301,0.5523585814504327,10,0.16615874439187242,0
0.5884853733243178,4.155563360624531,0.8358850175531424,1,0.1478123541501714,0
5.978560332062036,0.7664215831224702,0.27979578867131627,1,0.2387924569698084,0
8.159012154630942,0.8963415407886954,0.5191407841611407,13,0.28679528080206046,1
0.6752731441805337,2.9969139576042174,0.11747968591054436,0,0.03920115269359679,0
5.122429711066271,4.3728102041873225,0.8846100026502804,15,0.26517404367239483,0
2.5855717814874,0.9821733285728662,0.1750049622898383,9,0.2114390814854706,0
6.629244515369209,1.5516183645004737,0.102362251350405,3,0.20776606358937144,0
1.186773670788449,3.887024191205888,0.2050505985231833,13,0.11229026914274168,0
9.370514306705068,4.859132130304837,0.8062314887229814,13,0.1031724586394763,0
8.947285817147318,2.5037059310117113,0.1058145276846828,18,0.0016918454467550915,0
1.8597441987570917,0.7194875127562539,0.6144274948381659,4,0.29466146239119234,0
3.232658843651046,0.06968143854100772,0.7461813006151257,13,0.18195174971191463,0
5.876349746530431,1.1482801499942763,0.7510811604828711,21,0.12069858717717763,1
7.1806233663425045,0.6591110889326052,0.19006088660813114,6,0.16313064656765355,0
4.426560151602582,3.3882933680642875,0.06162399837761201,20,0.012158110228878737,0
1.5629132196097506,0.6091625231426556,0.4488063837722176,18,0.05209528658750066,0
1.0415149380287159,2.531649658103165,0.2024853452445461,10,0.18700797748902076,0
9.997653369143439,3.4713121782144323,0.699270809013938,22,0.154278518905086,1
4.5535212144348725,2.905583046104512,0.356692799655421,24,0.23612244687828993,0
8.725317491484981,0.9988782583002881,0.4493539410331321,5,0.1976228071336011,0
4.823760046291144,4.020622630911314,0.11348493310171182,24,0.18043070279381615,0
9.223576385460033,3.577035648079008,0.5675502865481917,0,0.244579711291594,1
0.877593827715506,3.694920019577709,0.1855241896319073,3,0.020478931665570188,1
1.1401919133455096,0.6552887577865663,0.6789856609149371,1,0.20726603892938558,0
9.296321877242242,0.618769018251723,0.0711688225478937,9,0.21467721398670464,0
9.47493045044785,4.637812755032538,0.9758945922813234,23,0.0825490649040033,0
3.1471744746536334,1.9878909691247033,0.6845269785858117,15,0.058694890946218325,0
3.5516488699387185,1.5047434589046986,0.18172956781192617,15,0.06415574263679975,1
4.52450234834758,2.442920226757667,0.014094645461855793,2,0.059442259029598266,0
4.161616800672908,3.3143210638179124,0.33446289220521874,12,0.15713465727107837,0
1.9004521595959667,4.77811628523485,0.1528132640522074,9,0.04068789340974854,0
8.983753839393746,1.4322311344102752,0.21841133311954597,11,0.19778575842580512,1
2.5330760070564375,4.624042146560136,0.8727502584378894,6,0.03152347768463086,0
7.052724094776516,0.12429745693128158,0.6032046600508495,5,0.00806689209307686,0
0.6715567773497289,2.7759902116341233,0.17645765302889949,23,0.09578707273376133,0
0.38751331528429467,3.1698755584054257,0.5566594006874488,13,0.057557917119912316,0
6.537304725769206,0.5294870187537665,0.25578065342499323,10,0.29659861662302467,0
3.3901585757326034,0.7016979853195632,0.9762008643580892,1,0.09089889018516521,0
6.554593927200013,2.095571596581519,0.03275723026369526,19,0.06661922580765413,0
0.9402120216883036,4.831159560715909,0.7323184221678151,11,0.059030947049764367,1
9.498513799158633,2.980212766171864,0.7729970261914273,9,0.11215587144104709,1
7.485144668930954,4.665116108001056,0.06716276395770027,16,0.18175466859947334,1
8.762672330257992,4.021804578064854,0.17186936423135157,3,0.23458358251388473,0
1.3647055404451092,2.3369080077764575,0.38430665910395756,13,0.10937287432292052,0
3.201609688928694,3.923817246260937,0.8681548265290678,21,0.1877912940128368,1
3.683441642063441,0.08918391988493868,0.5369999384184994,11,0.14461796948381622,0
5.371726483268185,0.5457199838286747,0.6553068500072905,0,0.25394860387601953,0
2.9686848550741427,4.147143074413682,0.7830128354568426,5,0.17071253314753054,0
0.6063074218940512,3.9840854416258087,0.82812278833752,1,0.08696750156373004,1
3.688783807374707,1.1632037098321684,0.47628454308368107,12,0.21107617715347676,1
2.5454931462728214,2.6538479529952674,0.5087931387734813,9,0.24601934640689874,1
3.8592129146321485,3.0300791035000545,0.7180058570877794,3,0.13963219702918953,1
1.9695954262002624,4.338694768880056,0.2633423587356264,17,0.2961591716646957,1
2.6189637456473545,3.0155357866936283,0.8544897363655244,4,0.263729063757394,0
6.269523404322688,2.0628578463684017,0.02078682447584157,8,0.05908640089964744,0
3.8815383457806507,1.8709202170359136,0.19577160220972467,24,0.2360267616468712,0
3.4538339316949207,2.1294104318675493,0.8001999430365032,1,0.18028537330492983,0
5.339056327223729,3.2596551278998707,0.34025821189267225,6,0.1604433893423504,0
7.718605408439258,4.337453158761624,0.14983283269230596,7,0.1541815759738705,1
3.7886795634795725,2.269484410381499,0.18675475571140332,12,0.2560233428347287,0
5.8751949255584055,1.2391978147567906,0.5307564019360695,6,0.18326183667103454,0
9.662026253681763,1.1833118149879058,0.8461815293449878,24,0.1613117955161201,1
5.219801141180507,3.730071401217232,0.0706507157711106,0,0.014657972027414722,0
9.097975765175445,4.082843817119552,0.030480909124649402,23,0.1344908609275672,1
7.936726242564269,0.5263903992706248,0.46516813583684313,13,0.2724124686136523,1
0.5871868165014971,0.3327942847758908,0.9561874150536347,0,0.21352101880338567,0
4.290988714692569,2.972168318782259,0.2790098034141264,2,0.015286193416846026,0
6.983184078685881,0.7308662209634914,0.9591705390670483,2,0.2651976846453127,0
9.867119124481999,4.1233209522817065,0.8876811765900013,7,0.2480001664131162,1
4.583762911615126,1.5516733696203722,0.2831350763875111,8,0.1640052634708584,0
0.9278545412673944,0.7193596648557132,0.8169480642561467,16,0.006721639554684444,0
5.620091747128678,4.604852362437251,0.6858673025688188,7,0.1687288854101402,1
1.265637921239603,0.8276586136763908,0.5118223889047572,18,0.01637671497792783,0
7.515195602793934,1.4236004116896779,0.4229161430428747,7,0.09611368789124412,1
5.076769974617779,0.7680669759602932,0.8155027559254567,6,0.18867288567082166,0
7.234313683772865,0.5774503183267748,0.7930794326950212,6,0.2738739251646523,0
8.693618268785237,0.10574008168220017,0.7569363359425592,8,0.10733869117784361,0
6.289480171627772,0.27697704582130056,0.9982559512152959,20,0.25800713486503596,1
6.124393292531815,0.8732073546792635,0.4785124609413839,6,0.2755083031201549,1
7.545702954396313,0.26690966313587694,0.8069229778199158,6,0.006313164137194294,0
8.424550014526673,2.9557190805548563,0.8624783669834785,23,0.07182835132575945,1
8.690537862770027,3.403572633997532,0.21160258145368394,16,0.21295868976824964,0
0.36430195682883304,1.968152284160141,0.04206644205306098,4,0.2270529129238645,0
5.561902967977893,1.589955484760247,0.40474840218857966,21,0.11772505506511621,1
2.1626930979755143,2.5226311851111505,0.856736684436776,4,0.19702638383185647,1
8.603458907817833,4.375024711173043,0.28910328119451023,4,0.18364758520861055,0
6.483976852033612,4.25565813411103,0.7000101540674241,11,0.22193248848031796,0
4.202224790324381,0.21737531006395971,0.007348139064262682,17,0.21559752832353654,0
1.881042281213513,0.9074920479826204,0.35536443232023773,4,0.025761239397108403,0
3.390236259198265,1.18372435552198,0.6155166947581512,18,0.04747505428201828,0
7.037776945402245,1.246937879161059,0.12975719007233688,3,0.0398181441777948,0
2.0435954521163877,2.8561632587138637,0.8966069121474339,19,0.2797440209528457,0
0.9358294533837275,2.0813121285159615,0.15627397711707924,2,0.27406279450589677,0
8.88028758227551,0.24627059963796993,0.9097935450039947,11,0.239223680879091,0
7.642103495801168,1.868070692297858,0.21638930868297468,16,0.03501556820278779,0
1.9979493065813259,2.6187647435881862,0.9942786739158408,6,0.17228144097587575,0
2.9231154342999166,0.5083595145185799,0.6047487132955909,15,0.05616918782695542,0
9.720701771308857,4.167292768942799,0.08434489443831128,17,0.11051518126764075,0
7.081844867591174,0.2598093323255213,0.06527723447865985,16,0.08012738299122388,0
6.105220042138248,4.624209345090311,0.07492169625946876,9,0.24867929444623976,0
3.0762848542413037,0.4955657078993775,0.5898927472909519,19,0.043335419855781966,1
2.9912514416652227,4.217874757988763,0.8095792023273852,18,0.1938537505830227,1
0.39523618690230466,4.513265719638086,0.40296274177050573,8,0.29516839913285003,0
7.284818669019314,4.897853402932963,0.4448357592818618,18,0.20611637497609003,1
0.43175225056884536,4.010129401367967,0.589287703664628,22,0.023770046702087908,0
0.04857337777279036,3.8973877038566447,0.5330406047863557,20,0.27235485058875747,0
7.294950878609791,3.2124163799777383,0.6880617331012702,18,0.19292390330687884,0
9.488737571491253,3.894981772890645,0.47178572016302656,19,0.13689329388156105,0
7.565030477273105,0.6727610420657354,0.7138606850640675,20,0.19790774356233556,1
4.716401906243787,2.6803401797381863,0.9973107425466341,7,0.2637132991417911,1
4.8604524956087305,2.5711143509520724,0.3502978422487649,18,0.1431381683745748,0
4.3613642264910535,4.2878607206127874,0.012215462915350805,4,0.15939644484366877,0
3.2464366711033366,2.3139968279675793,0.12562504555165477,8,0.13573421976538605,0
5.217142141858401,1.9254474805017674,0.5535141849869538,23,0.021777427897099567,0
4.31150957141115,3.1978163561855504,0.34425778714465205,7,0.23612103807820753,1
5.981678800407747,1.3323165875042302,0.9399825937049925,21,0.03792352309255168,0
8.981200805010944,0.6988420547697843,0.627446090107383,10,0.11837100308649308,0
9.950094173238103,2.389386370118729,0.5203551859654679,5,0.11604685368231875,1
0.7874328988291712,2.084446842974425,0.7980395012720187,2,0.08401223762602138,0
3.846834726613414,1.1628497026443685,0.25858987104909514,13,0.12075213776832551,0
1.8070619576680946,1.83755905057564,0.8197385402823597,11,0.18540273311472857,0
3.521204739255337,1.831962249131237,0.003061104864092945,12,0.09341619366231353,0
2.87473018548423,1.6374778220627273,0.6196773621357177,1,0.05175358130948293,0
1.745371316267883,1.897320398634645,0.934757151045779,6,0.26081025315218,0
7.640760534212905,3.4287167272797268,0.78785995203387,0,0.29124979495714065,0
4.962887428292358,1.4843823728564265,0.8536341921473594,7,0.13757514716289618,0
9.192455822172258,4.744289633576702,0.3969546951715005,23,0.09810591370337575,1
0.3259244324701449,4.58174009769089,0.8242389461001263,3,0.014244623333468797,0
0.6697801313198992,2.404552141500393,0.5508316650302666,17,0.01105546218301594,0
4.032735829303441,1.641806025023444,0.6185402365031989,0,0.1178645986936206,0
0.8027732040403712,2.6771739491500157,0.05891533933580351,14,0.2790726054902897,0
2.627295964148335,4.242802443868123,0.20155169717439214,23,0.21921256302046932,1
9.860297430766236,3.26293670280051,0.5509644155135526,8,0.1047808256612325,0
2.0895960748461406,4.021959139735387,0.05880105782349765,4,0.29041392755461826,0
1.981177414120907,2.663611380328701,0.7414468065877132,14,0.1286273709767192,0
5.736406687957091,3.1645881463381036,0.8400570085219016,6,0.08303782319239371,0
4.979982907931567,1.4407780709123086,0.9203623612948049,22,0.12790597341730717,0
5.804382972028447,3.674465811551454,0.10176845917980593,21,0.06346296809514983,1
3.767352782085467,1.0120229656285917,0.9397202480228001,16,0.2656916310602387,0
8.26762359894947,3.473990644092491,0.06762000762929499,15,0.10835199312530709,0
1.3858055144246284,4.30359534162947,0.4740562159278153,15,0.19739068934829643,1
4.283926458414657,0.6605141865077196,0.8402510206278118,18,0.11671415964814906,0
6.897618484440871,3.071898702709599,0.07031113856445537,11,0.2705194253891887,0
8.682364402828997,0.47547874114967303,0.018231072988983632,24,0.19271422551468903,0
3.695716063567577,3.6285781413571345,0.02494771870665069,8,0.14647556708438983,0
5.677455990937528,0.42246609411760117,0.5112702394360336,0,0.03964289075440155,0
0.691399450072615,4.67969911350313,0.811596744596663,17,0.2705749988556613,1
1.7031908811182894,0.6870396501890108,0.12742667107259964,16,0.16404506048153125,0
0.6913816246611448,4.794401229545402,0.12461025407954063,24,0.08551589188842525,0
7.278808919985219,4.004420880425483,0.5685468550497916,9,0.26337806754501125,0
2.880599687221407,2.9684100223317706,0.2342956008119237,10,0.016332128218322337,0
7.2374529019183775,3.9131205231477346,0.7302137351448739,14,0.09422307519887149,0
0.6639827904327456,3.9755741949154295,0.9496353881767499,9,0.16104852036064427,0
8.625478004083254,4.7301353140866516,0.7660334066004131,19,0.1019443008129879,1
8.355301981110916,1.266916769195936,0.8771753663789165,10,0.14302027661365735,0
0.8892874305028264,2.9503794767915457,0.5195860575716703,19,0.07929487569929516,0
0.23756506457186521,0.4752459878220061,0.8323193042175333,10,0.03902492727986915,0
0.5628881298199118,3.0808285001206066,0.18290318398668237,5,0.011056241585055514,0
8.53630173146734,0.856456520463944,0.06834789039562739,24,0.04729396947364257,1
2.3470348905189575,2.8247530573622095,0.6559531101246859,13,0.2858839542074435,0
5.482733178581887,2.8621525701692487,0.051952503758055935,17,0.17262094000102152,0
4.262442031800568,2.329925764906137,0.8924814191396805,14,0.14668803758338544,1
7.955255262286021,2.613158877565614,0.6915541471074186,8,0.11529715179171257,1
4.888983014706706,3.8196169500329398,0.952200725408912,24,0.21252604379501558,1
5.006608406612697,3.996223582560333,0.31388665631323565,9,0.042377842771827996,0
